%-Parking-data-(estimated-cars-per-bay)-for-bay-344
@relation parking

@attribute eventTime date ‘yyyy-MM-dd-HH:mm:ss’
@attribute occupiedSpaces numeric

@data
2013-09-17-13:00:00,2.48333333333333
2013-11-18-12:00:00,0.6
2013-07-17-13:00:00,0.0666666666666667
2013-10-14-12:00:00,3.65
2013-10-10-09:00:00,0.816666666666667
2013-05-20-14:00:00,3
2013-06-07-14:00:00,3.4
2013-09-24-17:00:00,2.23333333333333
2013-05-31-11:00:00,2.78333333333333
2013-04-26-16:00:00,1.2
2013-10-28-11:00:00,1.1
2013-06-03-11:00:00,0.983333333333333
2014-01-22-14:00:00,1
2013-08-08-15:00:00,1.43333333333333
2013-06-26-08:00:00,1.43333333333333
2013-04-13-08:00:00,0.65
2013-11-27-12:00:00,1.35
2013-08-28-16:00:00,1.41666666666667
2013-09-03-12:00:00,2
2013-12-15-14:00:00,1
2014-01-27-09:00:00,1
2013-07-26-10:00:00,3
2013-05-21-16:00:00,3.1
2013-12-04-11:00:00,1.63333333333333
2013-11-18-14:00:00,1
2013-07-30-15:00:00,2.58333333333333
2013-10-25-12:00:00,3.81666666666667
2013-09-12-10:00:00,1
2013-09-17-11:00:00,3.78333333333333
2014-01-13-14:00:00,0.566666666666667
2013-10-10-11:00:00,2.1
2013-08-07-19:00:00,1.33333333333333
2014-01-30-07:00:00,0.883333333333333
2013-09-20-12:00:00,2.71666666666667
2013-10-14-14:00:00,3
2014-01-09-11:00:00,1
2013-07-17-15:00:00,1.38333333333333
2013-09-24-19:00:00,0.616666666666667
2013-10-02-17:00:00,0.533333333333333
2013-05-27-10:00:00,0.283333333333333
2013-05-31-13:00:00,1.95
2013-09-16-09:00:00,1
2013-06-07-12:00:00,3.03333333333333
2013-06-03-09:00:00,0.866666666666667
2013-09-03-14:00:00,1.51666666666667
2013-06-26-10:00:00,2
2013-04-13-14:00:00,1.41666666666667
2013-10-28-09:00:00,0.916666666666667
2014-01-27-11:00:00,2.08333333333333
2013-10-01-16:00:00,4.01666666666667
2013-11-27-10:00:00,1.85
2013-07-04-13:00:00,2.21666666666667
2013-10-25-14:00:00,2.81666666666667
2013-12-04-13:00:00,2
2013-09-17-09:00:00,4
2013-05-07-16:00:00,2.36666666666667
2013-06-19-16:00:00,1.98333333333333
2013-08-28-15:00:00,2
2013-05-13-17:00:00,2.31666666666667
2013-04-10-11:00:00,2.33333333333333
2013-08-20-17:00:00,2.81666666666667
2013-12-08-16:00:00,0.333333333333333
2013-08-14-18:00:00,1.2
2014-01-13-12:00:00,0.766666666666667
2014-01-09-09:00:00,1
2013-07-17-09:00:00,3.46666666666667
2013-06-03-15:00:00,1.56666666666667
2013-09-20-14:00:00,3
2013-09-16-11:00:00,1
2013-06-07-10:00:00,3.96666666666667
2013-07-12-10:00:00,3
2014-01-20-16:00:00,2.88333333333333
2014-01-22-18:00:00,0.5
2013-05-31-15:00:00,2
2013-11-27-08:00:00,0.433333333333333
2013-05-14-15:00:00,0.933333333333333
2013-10-16-18:00:00,0.15
2013-06-26-12:00:00,2
2013-04-13-12:00:00,1.01666666666667
2013-08-22-17:00:00,0.766666666666667
2013-05-30-17:00:00,0.0833333333333333
2013-10-25-08:00:00,0.9
2013-06-18-09:00:00,2.96666666666667
2013-06-04-10:00:00,1.85
2014-01-27-13:00:00,1.25
2013-10-01-18:00:00,1.83333333333333
2013-04-10-09:00:00,1.41666666666667
2014-02-12-16:00:00,0.733333333333333
2013-12-04-15:00:00,2.76666666666667
2013-05-01-10:00:00,4.66666666666667
2013-08-14-16:00:00,0.85
2014-01-09-15:00:00,0.5
2013-07-17-11:00:00,2.6
2013-11-26-08:00:00,1.13333333333333
2013-09-16-13:00:00,2.08333333333333
2013-06-07-08:00:00,0.616666666666667
2013-10-02-13:00:00,2.41666666666667
2013-09-20-08:00:00,1.03333333333333
2013-06-13-19:00:00,1
2013-06-03-13:00:00,1.4
2014-01-22-16:00:00,1.25
2013-06-26-14:00:00,1.41666666666667
2013-07-12-14:00:00,0.366666666666667
2013-07-01-16:00:00,1.85
2013-07-12-08:00:00,1.2
2013-10-16-16:00:00,2.31666666666667
2013-10-18-18:00:00,1
2013-08-13-14:00:00,1
2013-09-27-08:00:00,0.866666666666667
2013-06-04-08:00:00,0.533333333333333
2013-12-02-15:00:00,1
2013-04-10-15:00:00,0.7
2013-08-09-11:00:00,2
2013-06-21-18:00:00,1.53333333333333
2013-10-25-10:00:00,2.61666666666667
2013-08-16-08:00:00,0.95
2013-11-26-10:00:00,2
2013-05-01-08:00:00,2.51666666666667
2013-04-12-16:00:00,1.75
2013-10-02-15:00:00,2.05
2013-09-20-10:00:00,1.76666666666667
2013-04-17-18:00:00,0.25
2014-01-03-16:00:00,0.883333333333333
2013-11-21-12:00:00,1
2013-05-27-16:00:00,1
2013-09-16-15:00:00,2.28333333333333
2013-10-16-11:00:00,2.56666666666667
2013-06-19-13:00:00,2.6
2013-12-24-17:00:00,1.35
2013-08-30-19:00:00,1
2013-12-02-18:00:00,0.816666666666667
2013-12-05-07:00:00,0.0833333333333333
2013-07-01-18:00:00,1.16666666666667
2013-06-26-16:00:00,2.38333333333333
2013-09-27-10:00:00,2
2013-07-30-07:00:00,0.05
2013-07-11-11:00:00,1
2013-09-17-19:00:00,0.583333333333333
2013-08-13-12:00:00,2.61666666666667
2013-08-09-09:00:00,0.683333333333333
2013-10-22-07:00:00,0.3
2013-08-16-10:00:00,1.61666666666667
2013-11-26-12:00:00,1.35
2013-10-08-17:00:00,2.43333333333333
2013-04-10-13:00:00,0.8
2013-04-12-18:00:00,1.25
2013-10-02-09:00:00,1.78333333333333
2013-09-19-08:00:00,2.5
2013-05-01-14:00:00,3.93333333333333
2013-11-11-17:00:00,3.33333333333333
2013-11-21-14:00:00,1.48333333333333
2013-07-25-13:00:00,1
2013-09-09-18:00:00,2.05
2013-10-11-13:00:00,1.96666666666667
2014-01-14-14:00:00,2
2013-07-12-12:00:00,2.43333333333333
2013-05-27-18:00:00,1.1
2014-01-03-18:00:00,1
2013-12-02-16:00:00,0.8
2013-11-27-18:00:00,1.01666666666667
2014-01-29-17:00:00,0.9
2013-10-15-10:00:00,2.91666666666667
2013-06-26-18:00:00,2.48333333333333
2014-01-23-12:00:00,0.283333333333333
2013-10-17-17:00:00,1.15
2013-06-04-12:00:00,1.33333333333333
2013-08-30-17:00:00,2
2013-08-13-10:00:00,1.91666666666667
2013-09-02-10:00:00,2
2013-04-19-16:00:00,2.23333333333333
2013-05-30-11:00:00,0.266666666666667
2013-09-17-17:00:00,2.55
2013-05-01-12:00:00,1.05
2013-07-17-17:00:00,3.01666666666667
2013-05-15-16:00:00,1.95
2014-02-08-15:00:00,0.133333333333333
2013-11-26-14:00:00,1.71666666666667
2013-09-09-16:00:00,3
2013-07-25-15:00:00,3
2013-08-14-10:00:00,2.91666666666667
2013-06-14-12:00:00,1.26666666666667
2013-10-02-11:00:00,1.61666666666667
2013-10-24-16:00:00,2
2013-12-05-11:00:00,2.18333333333333
2013-06-03-07:00:00,0.133333333333333
2013-07-16-15:00:00,2.73333333333333
2013-10-15-08:00:00,1.58333333333333
2013-05-16-09:00:00,1.41666666666667
2013-05-02-14:00:00,1.35
2014-01-14-12:00:00,1
2013-06-13-18:00:00,1.35
2013-11-08-11:00:00,1.98333333333333
2013-08-13-08:00:00,0.733333333333333
2013-09-27-14:00:00,2.38333333333333
2014-02-06-16:00:00,1.71666666666667
2013-08-09-13:00:00,0.65
2014-01-23-14:00:00,1
2013-08-05-18:00:00,0.566666666666667
2013-08-16-14:00:00,1
2013-09-26-18:00:00,1.63333333333333
2014-01-13-18:00:00,0.35
2013-09-02-08:00:00,0.75
2013-04-19-18:00:00,0.583333333333333
2013-07-25-09:00:00,1.45
2013-05-01-18:00:00,1.56666666666667
2013-08-14-08:00:00,1.06666666666667
2013-07-17-19:00:00,0
2013-11-21-10:00:00,1
2014-01-20-18:00:00,2.38333333333333
2013-07-05-10:00:00,1
2013-12-05-09:00:00,2
2013-06-19-17:00:00,1.61666666666667
2013-07-16-13:00:00,3
2013-10-15-14:00:00,2.7
2014-01-10-17:00:00,1.05
2013-11-08-09:00:00,1.45
2014-01-22-10:00:00,1
2013-08-28-09:00:00,1
2013-05-30-15:00:00,1.46666666666667
2013-08-05-16:00:00,1.13333333333333
2013-11-18-11:00:00,1
2013-06-27-10:00:00,3.6
2013-09-19-09:00:00,3
2013-10-08-11:00:00,1
2013-09-02-14:00:00,1.28333333333333
2014-01-28-13:00:00,0.983333333333333
2013-08-14-14:00:00,2.76666666666667
2013-08-16-16:00:00,1.96666666666667
2013-05-01-16:00:00,1.33333333333333
2013-06-05-16:00:00,1.51666666666667
2014-01-13-16:00:00,1
2013-09-05-11:00:00,1.83333333333333
2013-12-05-15:00:00,1.61666666666667
2013-12-18-17:00:00,1
2013-07-25-11:00:00,0.25
2013-04-11-13:00:00,0.8
2013-06-18-17:00:00,4
2013-10-17-16:00:00,2
2013-10-03-17:00:00,0
2013-04-18-10:00:00,0.516666666666667
2014-01-10-15:00:00,2.56666666666667
2013-07-16-11:00:00,3.13333333333333
2013-10-15-12:00:00,2.43333333333333
2013-11-16-17:00:00,1
2013-11-05-17:00:00,2.55
2013-09-23-13:00:00,1
2013-12-02-10:00:00,0.75
2013-11-08-15:00:00,0.883333333333333
2013-07-15-14:00:00,0.466666666666667
2013-10-08-09:00:00,1
2013-09-02-12:00:00,2
2013-05-30-13:00:00,1.98333333333333
2013-08-05-14:00:00,3
2013-05-20-16:00:00,3.68333333333333
2013-11-15-10:00:00,2.58333333333333
2013-06-05-18:00:00,1.53333333333333
2013-12-12-17:00:00,0.366666666666667
2013-06-27-08:00:00,1.3
2013-08-16-18:00:00,0.9
2013-08-14-12:00:00,2.96666666666667
2014-01-28-15:00:00,2
2013-05-16-08:00:00,1.1
2013-08-21-17:00:00,2
2013-08-08-17:00:00,2
2013-12-05-13:00:00,1.85
2013-09-05-09:00:00,2
2013-12-09-18:00:00,1.53333333333333
2013-07-16-09:00:00,1.9
2014-01-10-13:00:00,0.816666666666667
2013-11-29-12:00:00,2.45
2013-11-08-13:00:00,2.1
2013-09-23-15:00:00,1.05
2013-04-22-07:00:00,0.333333333333333
2013-10-03-15:00:00,2.63333333333333
2013-12-02-08:00:00,0.483333333333333
2013-06-21-17:00:00,1.86666666666667
2014-02-04-09:00:00,1.11666666666667
2013-07-30-17:00:00,2
2013-08-05-12:00:00,1.3
2013-07-15-12:00:00,0.75
2013-10-08-15:00:00,1.45
2013-10-22-17:00:00,0.15
2013-09-30-15:00:00,1
2013-11-15-08:00:00,0.7
2013-09-30-11:00:00,2
2013-07-19-11:00:00,2.33333333333333
2013-06-27-14:00:00,1
2013-10-14-16:00:00,3.98333333333333
2013-06-05-12:00:00,1.51666666666667
2013-05-20-18:00:00,1.48333333333333
2014-01-28-09:00:00,2
2013-07-31-12:00:00,1.98333333333333
2013-11-21-16:00:00,1
2013-12-09-16:00:00,2.86666666666667
2013-05-10-17:00:00,1
2013-09-05-15:00:00,3.21666666666667
2014-01-10-11:00:00,0.683333333333333
2013-05-27-13:00:00,0.9
2013-11-29-14:00:00,1.48333333333333
2013-06-21-19:00:00,0.133333333333333
2013-09-23-09:00:00,1
2013-12-02-14:00:00,1
2013-10-03-13:00:00,1.56666666666667
2013-04-18-14:00:00,3.08333333333333
2013-08-05-10:00:00,2
2013-12-17-17:00:00,1.2
2013-07-19-09:00:00,2.81666666666667
2013-09-30-13:00:00,1.03333333333333
2013-06-27-12:00:00,3.1
2014-01-15-12:00:00,3.11666666666667
2013-07-15-10:00:00,1
2013-10-08-13:00:00,2
2013-06-05-14:00:00,1.26666666666667
2013-10-14-18:00:00,1.95
2014-01-28-11:00:00,1
2013-09-26-10:00:00,1.88333333333333
2013-11-15-14:00:00,4.21666666666667
2013-07-10-13:00:00,3.03333333333333
2013-09-05-13:00:00,3
2014-01-20-17:00:00,3
2013-05-16-11:00:00,1
2013-11-29-08:00:00,1.45
2013-11-21-18:00:00,1.56666666666667
2013-12-09-14:00:00,1.8
2013-04-18-12:00:00,2.61666666666667
2013-04-12-13:00:00,1.75
2013-10-03-11:00:00,4.88333333333333
2013-05-04-11:00:00,0.866666666666667
2013-10-15-06:00:00,0.15
2014-01-10-09:00:00,0.716666666666667
2013-11-20-14:00:00,1
2013-12-02-12:00:00,1.86666666666667
2013-07-24-15:00:00,4.9
2013-09-23-11:00:00,1.83333333333333
2013-07-15-08:00:00,0.316666666666667
2013-12-04-17:00:00,2
2014-01-15-14:00:00,3
2013-07-19-15:00:00,2.35
2013-05-15-18:00:00,2
2013-08-05-08:00:00,0.75
2013-11-15-12:00:00,1.56666666666667
2013-11-18-10:00:00,1
2013-06-05-08:00:00,0.95
2013-06-27-18:00:00,1.08333333333333
2013-07-23-18:00:00,2.08333333333333
2013-10-23-11:00:00,1
2013-07-10-15:00:00,0.383333333333333
2013-05-29-17:00:00,2
2013-12-09-12:00:00,2.4
2013-10-09-17:00:00,1.51666666666667
2013-05-04-13:00:00,1
2013-11-29-10:00:00,3.55
2013-06-17-08:00:00,0.5
2013-12-27-17:00:00,3
2013-10-03-09:00:00,4.68333333333333
2013-04-13-16:00:00,0.333333333333333
2013-07-24-13:00:00,4.36666666666667
2013-09-30-10:00:00,2
2013-05-11-13:00:00,1
2014-01-15-08:00:00,0.483333333333333
2013-11-20-12:00:00,1
2014-01-04-16:00:00,1
2013-07-23-16:00:00,2.53333333333333
2013-07-09-11:00:00,1
2013-09-26-14:00:00,1.08333333333333
2013-05-15-08:00:00,0.783333333333333
2013-08-28-11:00:00,1
2013-10-17-18:00:00,0.5
2014-02-05-07:00:00,0.816666666666667
2013-10-23-09:00:00,1
2013-11-15-18:00:00,1.01666666666667
2013-06-05-10:00:00,2
2013-09-16-17:00:00,2
2013-09-05-17:00:00,1.4
2013-06-03-17:00:00,2.76666666666667
2013-12-09-10:00:00,1.03333333333333
2013-05-29-15:00:00,1.88333333333333
2013-07-10-09:00:00,3
2013-04-15-16:00:00,1.01666666666667
2013-04-22-15:00:00,0.533333333333333
2013-07-01-12:00:00,2.53333333333333
2013-07-24-11:00:00,4
2013-05-04-15:00:00,0.133333333333333
2013-08-15-12:00:00,0.316666666666667
2013-07-05-16:00:00,2
2013-08-22-11:00:00,3.18333333333333
2013-12-06-15:00:00,2.21666666666667
2013-06-17-10:00:00,1
2013-11-20-10:00:00,1
2014-02-10-09:00:00,0
2013-05-11-15:00:00,0.883333333333333
2013-08-01-17:00:00,1.65
2013-05-18-08:00:00,0.116666666666667
2013-08-31-19:00:00,0.85
2013-11-11-15:00:00,3.88333333333333
2013-07-08-14:00:00,1.5
2013-07-23-14:00:00,3
2013-12-17-16:00:00,0.633333333333333
2013-11-15-16:00:00,2.28333333333333
2013-12-03-16:00:00,3
2013-09-26-12:00:00,1.93333333333333
2013-07-10-11:00:00,2.15
2013-05-29-13:00:00,0.05
2013-09-16-19:00:00,0.116666666666667
2013-10-23-15:00:00,1
2013-04-28-16:00:00,0.0166666666666667
2013-04-15-18:00:00,0.966666666666667
2013-10-09-13:00:00,3.9
2014-01-20-12:00:00,0.433333333333333
2014-01-29-15:00:00,2.26666666666667
2013-07-01-14:00:00,1.65
2013-05-16-10:00:00,1
2013-09-04-13:00:00,2.16666666666667
2013-12-06-13:00:00,2.08333333333333
2013-11-20-08:00:00,0.316666666666667
2013-07-24-09:00:00,3.23333333333333
2013-10-07-18:00:00,1.51666666666667
2013-04-22-13:00:00,0.683333333333333
2013-06-17-12:00:00,1.5
2013-09-30-09:00:00,1.96666666666667
2013-12-30-18:00:00,1.31666666666667
2013-05-15-12:00:00,2.73333333333333
2013-08-22-09:00:00,2.33333333333333
2014-02-10-11:00:00,0.1
2013-10-25-16:00:00,1.96666666666667
2013-06-10-09:00:00,0.733333333333333
2013-06-27-16:00:00,0.05
2013-12-03-18:00:00,0.5
2014-01-30-17:00:00,2
2013-07-23-12:00:00,1.96666666666667
2013-07-16-18:00:00,0.683333333333333
2013-10-23-13:00:00,1
2013-09-19-11:00:00,3.21666666666667
2013-05-29-11:00:00,3
2013-11-11-13:00:00,2.2
2013-09-27-16:00:00,1.53333333333333
2013-06-24-12:00:00,1.36666666666667
2013-10-09-15:00:00,2
2014-01-14-18:00:00,1.51666666666667
2013-10-16-08:00:00,1.53333333333333
2013-08-15-08:00:00,0.683333333333333
2013-04-12-07:00:00,0.0333333333333333
2013-09-25-18:00:00,2.53333333333333
2013-10-07-16:00:00,4.45
2013-09-04-15:00:00,1
2013-12-06-11:00:00,4.28333333333333
2013-06-17-14:00:00,1
2013-05-24-12:00:00,1.6
2013-07-19-13:00:00,2
2013-04-22-11:00:00,0.7
2013-07-01-08:00:00,0.466666666666667
2014-02-10-13:00:00,2
2013-10-25-18:00:00,0.55
2013-08-22-15:00:00,2
2013-04-19-12:00:00,3.53333333333333
2013-07-23-10:00:00,1
2013-05-15-14:00:00,3.41666666666667
2013-07-19-07:00:00,0.616666666666667
2014-02-05-13:00:00,3.2
2013-12-03-12:00:00,3.21666666666667
2013-04-23-09:00:00,1.55
2013-06-10-11:00:00,1
2013-04-06-20:00:00,0.5
2013-11-11-11:00:00,2.45
2013-10-09-09:00:00,1
2013-11-04-17:00:00,2.66666666666667
2013-05-29-09:00:00,2
2013-09-25-16:00:00,1.5
2013-11-14-12:00:00,1
2014-01-14-16:00:00,1
2013-07-05-17:00:00,2
2013-07-18-13:00:00,1.96666666666667
2013-12-13-17:00:00,1.81666666666667
2013-06-24-10:00:00,1
2013-07-01-10:00:00,2
2013-05-24-14:00:00,3.1
2013-07-05-13:00:00,0.816666666666667
2013-04-22-09:00:00,0.966666666666667
2013-10-16-14:00:00,2.8
2013-08-15-10:00:00,1
2013-08-09-17:00:00,0.633333333333333
2013-08-22-13:00:00,1
2013-06-17-16:00:00,0.333333333333333
2013-09-04-09:00:00,1.13333333333333
2013-12-06-09:00:00,2
2013-10-29-09:00:00,1
2014-02-10-15:00:00,2.8
2013-11-28-14:00:00,1.3
2013-12-03-14:00:00,3.41666666666667
2013-04-06-18:00:00,0.95
2013-11-11-09:00:00,0.1
2013-07-23-08:00:00,0.75
2013-07-08-13:00:00,2
2013-04-19-14:00:00,3
2013-04-23-11:00:00,2.21666666666667
2013-06-10-13:00:00,1.2
2013-07-10-17:00:00,2
2014-01-20-13:00:00,2
2013-08-27-10:00:00,2
2013-10-23-17:00:00,2.28333333333333
2013-06-24-08:00:00,1.26666666666667
2013-06-14-08:00:00,0.316666666666667
2013-10-09-11:00:00,2
2013-05-17-18:00:00,0.5
2013-07-18-15:00:00,3
2013-10-16-12:00:00,2.43333333333333
2013-10-15-18:00:00,1.63333333333333
2013-05-24-08:00:00,0.85
2013-09-25-14:00:00,2.25
2013-11-14-14:00:00,1.71666666666667
2013-09-04-11:00:00,1.86666666666667
2014-01-22-09:00:00,0.283333333333333
2013-11-20-18:00:00,2.21666666666667
2013-07-05-15:00:00,1.75
2013-11-28-12:00:00,1.88333333333333
2013-10-29-11:00:00,1.53333333333333
2013-06-25-08:00:00,0.5
2013-12-03-08:00:00,0.533333333333333
2013-04-23-13:00:00,2
2013-11-27-15:00:00,2.41666666666667
2013-05-03-13:00:00,1.38333333333333
2013-09-30-08:00:00,0.533333333333333
2013-04-19-08:00:00,1.01666666666667
2014-01-15-11:00:00,3.15
2013-09-19-12:00:00,2.2
2013-11-19-17:00:00,1
2013-04-06-16:00:00,0.55
2013-09-11-09:00:00,0.9
2013-08-27-12:00:00,2.53333333333333
2013-04-24-13:00:00,2.58333333333333
2013-07-18-09:00:00,2.78333333333333
2014-01-16-18:00:00,0.483333333333333
2013-12-26-15:00:00,0.583333333333333
2013-09-25-12:00:00,2.86666666666667
2013-11-14-08:00:00,0.55
2014-01-21-17:00:00,1.41666666666667
2013-12-23-08:00:00,1.33333333333333
2014-02-04-07:00:00,1
2013-10-15-16:00:00,0.633333333333333
2013-05-24-10:00:00,2
2013-11-05-13:00:00,2.91666666666667
2013-06-19-18:00:00,1.6
2013-06-25-10:00:00,1
2013-11-28-10:00:00,1
2013-07-09-12:00:00,1.11666666666667
2013-11-20-16:00:00,2
2014-01-30-09:00:00,1.86666666666667
2013-04-19-10:00:00,3.41666666666667
2013-10-29-13:00:00,2.36666666666667
2013-07-16-17:00:00,1.21666666666667
2014-02-05-11:00:00,2.71666666666667
2013-04-23-15:00:00,1.63333333333333
2013-12-03-10:00:00,3.38333333333333
2013-05-10-15:00:00,1.68333333333333
2013-12-05-17:00:00,3.85
2013-11-19-15:00:00,1.36666666666667
2013-07-25-17:00:00,2.85
2013-07-03-18:00:00,0.816666666666667
2013-07-08-12:00:00,2
2013-09-25-10:00:00,3.05
2013-11-14-10:00:00,0.95
2013-07-18-11:00:00,2.21666666666667
2013-07-05-18:00:00,1.13333333333333
2013-04-24-15:00:00,1
2013-06-25-12:00:00,1.25
2014-01-21-15:00:00,3
2013-12-23-10:00:00,2
2013-07-09-14:00:00,1
2013-10-29-15:00:00,4.21666666666667
2014-01-30-15:00:00,3.53333333333333
2013-11-05-15:00:00,1.75
2013-11-01-10:00:00,2.75
2013-11-28-08:00:00,0.55
2013-05-08-17:00:00,1.11666666666667
2013-06-14-09:00:00,1
2013-08-23-13:00:00,1
2013-11-19-13:00:00,0.716666666666667
2013-05-10-13:00:00,1.96666666666667
2013-07-25-19:00:00,1
2013-05-29-12:00:00,1.88333333333333
2013-12-30-14:00:00,0.8
2013-07-03-16:00:00,2
2013-06-24-18:00:00,1.61666666666667
2013-05-14-10:00:00,1.61666666666667
2013-04-24-09:00:00,1
2013-05-23-09:00:00,0.6
2013-09-25-08:00:00,1.21666666666667
2013-04-05-10:00:00,1
2013-09-04-17:00:00,0.65
2014-01-21-13:00:00,2
2013-12-23-12:00:00,1.38333333333333
2013-04-22-17:00:00,1.5
2013-11-01-12:00:00,2.81666666666667
2013-11-05-09:00:00,1.76666666666667
2013-06-25-14:00:00,1
2013-12-12-09:00:00,2
2013-04-02-07:00:00,0.283333333333333
2013-06-18-16:00:00,3.55
2013-09-27-18:00:00,0.166666666666667
2013-10-29-17:00:00,1.61666666666667
2014-01-30-13:00:00,3.2
2013-08-27-18:00:00,1.51666666666667
2013-08-23-15:00:00,0.666666666666667
2013-11-19-11:00:00,1.46666666666667
2013-07-08-15:00:00,1.43333333333333
2013-05-15-10:00:00,2
2013-07-04-11:00:00,3.05
2013-09-11-15:00:00,2
2013-07-29-08:00:00,0.316666666666667
2013-05-14-08:00:00,0.45
2013-12-30-12:00:00,1.31666666666667
2013-04-24-11:00:00,1.03333333333333
2013-08-19-08:00:00,0.933333333333333
2014-01-15-10:00:00,3.2
2013-05-10-11:00:00,1.93333333333333
2013-06-24-16:00:00,2.91666666666667
2013-12-30-16:00:00,2.83333333333333
2013-09-19-10:00:00,3
2014-01-21-11:00:00,2
2013-12-23-14:00:00,2
2013-11-22-12:00:00,0.383333333333333
2013-05-23-11:00:00,2.75
2013-04-29-18:00:00,1.96666666666667
2013-04-08-16:00:00,1
2013-11-05-11:00:00,2
2013-07-09-10:00:00,0.766666666666667
2013-04-05-08:00:00,0.533333333333333
2013-06-20-18:00:00,0.65
2013-10-17-12:00:00,1.3
2013-11-01-14:00:00,3.95
2013-11-13-17:00:00,2.85
2013-12-20-17:00:00,1.25
2014-02-05-17:00:00,2.1
2013-10-21-09:00:00,1.03333333333333
2013-12-12-11:00:00,2.01666666666667
2013-07-04-09:00:00,2.5
2013-05-10-09:00:00,1.35
2013-08-19-10:00:00,2.7
2013-07-29-10:00:00,2.41666666666667
2013-08-02-19:00:00,0.65
2013-07-16-16:00:00,2.33333333333333
2013-08-23-09:00:00,2.38333333333333
2013-11-19-09:00:00,1.63333333333333
2013-11-14-16:00:00,1.28333333333333
2013-12-30-10:00:00,2
2013-08-28-12:00:00,1.11666666666667
2014-01-20-15:00:00,2.46666666666667
2013-05-23-13:00:00,2.08333333333333
2013-12-27-13:00:00,1.05
2014-01-21-09:00:00,1.38333333333333
2013-12-23-16:00:00,1.91666666666667
2013-04-05-14:00:00,1
2013-07-12-17:00:00,2.33333333333333
2013-09-13-18:00:00,0.95
2013-04-29-16:00:00,2.01666666666667
2013-04-02-11:00:00,2.76666666666667
2013-07-31-18:00:00,1.31666666666667
2013-10-04-18:00:00,0.333333333333333
2013-10-17-14:00:00,1.81666666666667
2013-10-21-11:00:00,2.21666666666667
2013-12-12-13:00:00,2
2013-08-23-11:00:00,2.01666666666667
2013-08-19-12:00:00,1.01666666666667
2013-06-18-15:00:00,1.1
2013-05-02-17:00:00,1
2013-06-24-14:00:00,1.21666666666667
2013-07-29-12:00:00,2.86666666666667
2013-08-02-17:00:00,2
2013-05-15-11:00:00,2.61666666666667
2014-02-04-13:00:00,1.48333333333333
2013-06-06-17:00:00,1.93333333333333
2013-05-23-15:00:00,0.466666666666667
2013-04-16-13:00:00,1.78333333333333
2013-07-03-10:00:00,2
2013-08-20-12:00:00,3.03333333333333
2013-11-29-16:00:00,1
2013-11-14-18:00:00,0.583333333333333
2014-01-21-07:00:00,0.1
2013-12-23-18:00:00,1.18333333333333
2013-12-27-15:00:00,2.23333333333333
2013-04-05-12:00:00,1.01666666666667
2013-06-12-10:00:00,0.283333333333333
2013-09-13-16:00:00,1.85
2013-10-21-13:00:00,2.78333333333333
2013-12-12-15:00:00,2.48333333333333
2013-11-13-13:00:00,1.83333333333333
2013-10-17-08:00:00,0.866666666666667
2013-06-14-10:00:00,1
2013-10-04-16:00:00,1
2013-04-02-09:00:00,2.98333333333333
2013-07-08-18:00:00,1.08333333333333
2014-02-06-13:00:00,1.73333333333333
2013-07-29-14:00:00,2.18333333333333
2013-10-16-10:00:00,2
2013-08-19-14:00:00,0.9
2013-11-29-18:00:00,1.05
2013-04-16-15:00:00,2.33333333333333
2013-05-02-15:00:00,2.06666666666667
2013-07-03-08:00:00,1.16666666666667
2014-01-06-10:00:00,1.31666666666667
2013-05-09-15:00:00,2.55
2014-01-27-08:00:00,0.55
2013-05-23-17:00:00,1.46666666666667
2013-09-10-11:00:00,2.2
2013-08-28-08:00:00,0.883333333333333
2013-04-25-15:00:00,1.03333333333333
2013-12-31-10:00:00,0.9
2013-06-12-08:00:00,1
2014-01-17-18:00:00,0.5
2013-12-30-17:00:00,3
2013-12-27-09:00:00,0.883333333333333
2013-08-01-11:00:00,2.33333333333333
2013-11-13-15:00:00,2.4
2013-10-17-10:00:00,1.96666666666667
2014-01-15-16:00:00,3.95
2013-12-16-12:00:00,2.05
2013-07-08-16:00:00,0.65
2013-10-21-15:00:00,2
2013-04-02-15:00:00,1.81666666666667
2013-07-08-10:00:00,1.08333333333333
2013-11-04-15:00:00,2.78333333333333
2013-04-16-09:00:00,0.833333333333333
2013-07-03-14:00:00,1
2013-05-02-13:00:00,3.36666666666667
2013-08-28-10:00:00,1
2014-01-22-12:00:00,1.5
2013-09-10-09:00:00,1.63333333333333
2013-12-27-11:00:00,2
2014-01-17-16:00:00,2
2013-04-25-13:00:00,1.13333333333333
2013-12-31-12:00:00,1
2013-07-05-09:00:00,1
2013-11-07-17:00:00,1.53333333333333
2013-07-24-19:00:00,0.316666666666667
2013-05-09-13:00:00,2
2014-02-10-17:00:00,1.45
2013-08-01-09:00:00,3.25
2013-11-13-09:00:00,1.03333333333333
2014-01-15-18:00:00,1.58333333333333
2013-04-29-10:00:00,2.05
2013-06-12-14:00:00,1.7
2013-12-16-14:00:00,2.03333333333333
2013-04-02-13:00:00,0.766666666666667
2013-04-04-16:00:00,1.11666666666667
2013-10-12-18:00:00,0.166666666666667
2013-11-23-18:00:00,0.5
2013-11-04-13:00:00,0.65
2013-12-20-09:00:00,2.33333333333333
2013-09-19-15:00:00,1.01666666666667
2013-05-02-11:00:00,2.85
